ID,Seed,t_apop,c_decay,c_dif,c_sec,t_circ,t_exp,igm,t_inc,v_inf,sigma,t_kill,speed,circ_age,foi_age,v_decay,v_dif,v_sec,Output 1,Output 2,Output 3,Output 4,Output 5,Output 6,Output 7,Output 8,Output 9,Output 10,Output 11,Output 12,Output 13,Output 14,Output 15,Output 16,Output 17,Output 18,Output 19,Output 20,Output 21,Output 22,Output 23,Output 24,Output 25,Output 26,Output 27,Output 28,Output 29,Output 30,Output 31,Output 32,Output 33,Output 34,Output 35,Output 36,Output 37,Output 38,Output 39,Output 40,Output 41,Output 42,Output 43,Output 44,Output 45,Output 46,Output 47,Output 48,Output 49,Output 50,Output 51,Output 52,Output 53,Output 54,Output 55,Output 56,Output 57,Output 58,Output 59,Output 60,Output 61,Output 62,Output 63,Output 64,Output 65,Output 66,Output 67,Output 68,Output 69,Output 70,Output 71,Output 72,Output 73,Output 74,Output 75,Output 76,Output 77,Output 78,Output 79,Output 80,Output 81,Output 82,Output 83,Output 84,Output 85,Output 86,Output 87,Output 88,Output 89,Output 90,Output 91,Output 92,Output 93,Output 94,Output 95,Output 96,Output 97
39,1,1.4575,0.00049278,105.84,0.00015947,0.075607,1094.2,11.802,0.14568,76.109,1963.6,30.773,0.082855,0.015633,202.65,14.275,0.018102,0.0001843,1,1,2,6,7,13,22,40,58,97,126,172,232,295,364,415,484,564,648,724,819,883,988,1076,1146,1223,1337,1418,1492,1613,1725,1835,1936,2046,2186,2282,2346,2455,2581,2530,2264,1963,1686,1409,1082,745,426,374,350,323,277,232,188,150,137,122,107,91,76,62,49,41,35,33,25,19,12,12,13,11,11,9,5,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,1,0.25033,2.0378e-05,0.87459,0.00016047,0.5468,712.24,11.126,0.083864,28.767,845.33,73.793,0.041608,4.8059,13.873,2.8272,0.0016265,0.00013587,1,2,3,8,16,31,64,104,147,197,264,317,380,459,530,596,677,762,854,936,1030,1105,1161,1215,1287,1360,1421,1489,1539,1583,1622,1701,1754,1844,1959,2049,2080,2173,2239,2212,2109,2000,1866,1667,1645,1658,1673,1686,1690,1696,1746,1761,1812,1875,1905,1927,1984,2020,2052,2099,2142,2171,2178,2187,2233,2258,2284,2353,2426,2449,2497,2559,2638,2627,2678,2710,2707,2696,2763,2792,2846,2879,2879,2866,2888,2935,2983,3031,3086,3109,3083,3098,3072,3098,3163,3156,3216
41,1,0.80917,0.00026541,0.015071,0.00021909,0.064242,908.77,9.9083,0.12279,78.158,1560.9,15.958,0.025907,2.2939,1028.2,0.011078,0.1574,0.00013621,1,2,4,9,23,47,101,201,397,757,1248,1872,2654,3499,4473,5515,6559,7667,8680,9791,10951,12118,13382,14660,15887,17109,18203,19337,20422,21321,22282,23244,24173,25173,25850,26678,27578,28558,29497,30373,31291,32206,33317,34191,35365,36390,37681,39312,40807,41493,40010,38013,35817,34247,33401,33108,33324,33948,34284,33562,31454,29075,26170,23399,20774,18603,16975,15481,13787,12184,10511,8776,7130,5795,4630,3385,2406,1522,806,297,87,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,1,1.5728,0.0018855,0.0064036,0.00016459,0.061486,977.71,6.2536,0.23259,110.46,1767.8,7.9702,0.53552,9.6284,93.011,1.418,0.016822,0.00073972,1,4,18,56,156,308,510,779,1112,1500,1894,2282,2711,3119,3528,3924,4304,4739,5174,5600,6017,6541,7029,7461,7878,8324,8835,9249,9653,10121,10588,11059,11513,11993,12471,12961,13397,13802,14242,14621,14744,14859,15004,15139,15217,15256,15501,15865,16205,16519,15318,13476,12080,11384,10804,10595,10681,10526,10846,10737,10824,10776,11054,11242,11287,11427,11539,11717,11950,12099,12238,12285,12506,12519,12738,12921,12906,13156,13512,13672,13765,14156,14520,14650,14674,14767,14873,14899,15062,15072,15124,14568,13676,12623,11618,10883,10061
43,1,0.32035,1.8284e-06,0.00041476,0.00016392,0.16538,916,0.98829,0.089704,318,963.2,7.4273,0.049767,0.51944,145.85,27.792,0.12983,0.00046101,1,1,1,2,3,7,12,14,21,28,51,69,102,152,214,289,379,513,663,797,958,1117,1273,1458,1595,1789,1938,2117,2253,2318,2469,2569,2695,2788,2912,3007,3164,3270,3440,3530,3687,3862,3938,4092,4206,4348,4485,4597,4735,4801,4509,4182,3765,3409,3113,2963,2792,2756,2781,2852,2922,3035,3190,3307,3381,3439,3619,3803,4012,4137,4238,4319,4409,4515,4568,4661,4906,5124,5375,5627,5939,6211,6489,6628,6782,7031,7189,7262,7461,7689,7816,7976,8087,8228,8344,8428,8631
44,1,0.33543,0.0001809,6.0492,0.00020788,0.31823,845.73,6.4426,0.041594,27.118,987.22,161.53,0.0038157,1.5357,39.372,15.426,0.0028477,0.00025384,1,2,6,26,50,101,160,238,321,443,568,696,818,975,1112,1257,1428,1620,1764,1885,2063,2203,2300,2432,2571,2704,2817,2952,3084,3210,3334,3495,3658,3809,3982,4134,4276,4442,4624,4480,4075,3588,3101,2639,2167,2157,2255,2363,2387,2418,2458,2481,2480,2520,2558,2621,2691,2775,2854,2876,2970,3006,3039,3012,3030,3025,3084,3074,3091,3111,3140,3177,3173,3219,3247,3302,3293,3336,3366,3409,3412,3385,3422,3388,3419,3422,3479,3553,3612,3718,3776,3890,3966,4006,4111,4157,4222
45,1,1.626,1.4495e-05,0.1137,0.00021176,0.23451,1024.4,162.24,0.094668,94.026,792.25,7.8248,0.00387,1.6225,54.996,0.12237,0.174,0.00053309,1,4,19,101,460,1301,2665,4549,7303,10561,14119,17934,21719,25383,28785,31666,34775,38129,41180,44279,47248,50316,53638,56829,60070,63606,66983,70558,74360,77976,81294,84410,86549,87382,86201,82851,77848,71563,64091,55702,46767,39208,32853,27358,22348,17884,14888,12888,10749,8748,6780,5023,3580,2414,1507,837,372,83,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,1,1.2971,0.00057069,0.13759,0.00011882,0.099307,605.01,7.5689,0.067111,96.462,1276.9,27.675,0.032541,1.2508,58.262,0.0077937,0.015382,0.00061655,1,4,27,92,207,378,600,848,1130,1395,1714,2028,2343,2684,3005,3306,3547,3788,4040,4277,4517,4812,5043,5366,5773,6184,6643,6976,7346,7649,7889,8251,8506,8770,9121,9329,9688,9971,10370,10800,11044,11544,11883,12251,12579,12790,12887,13019,13110,13344,13287,13058,13050,12965,13095,13267,13459,13648,13857,14112,14526,14788,15113,15464,15751,16002,16237,16642,16944,17215,17515,17865,18293,18611,18841,19152,19439,19676,19772,19658,19467,18595,17426,15889,14659,13406,12504,11849,11029,10232,9290,8566,8006,7619,7278,6876,6414
47,1,1.2413,0.00099037,7.2416,0.00015139,0.094353,1099.7,19.826,0.05198,249.64,2044.1,3.1333,6.8615,0.4872,207.52,13.926,0.2056,0.00018365,1,1,2,2,4,4,6,9,11,16,21,25,35,48,68,97,142,193,273,392,537,725,966,1275,1664,2054,2553,3079,3599,4070,4574,5002,5467,5771,6085,6369,6745,7011,7314,6970,6147,5262,4383,3406,2388,1303,366,298,233,123,10,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,1,0.13587,0.00021526,10.717,0.00032114,1.0931,1089.1,12.346,0.066793,79.676,2259.1,14.174,0.028783,0.20725,771.23,0.36782,0.0080406,0.00040435,1,3,20,57,132,240,388,569,798,1038,1299,1558,1843,2110,2424,2720,3023,3326,3622,3934,4280,4556,4857,5197,5544,5849,6113,6371,6667,6966,7213,7474,7742,8102,8340,8646,8900,9204,9529,9901,10096,10377,10579,10785,10925,11062,11175,11315,11681,11642,11241,10827,10404,9918,9557,9131,8842,8772,8614,8406,8444,8473,8523,8570,8720,8846,8945,9060,9128,9193,9210,9131,9181,9306,9517,9714,9876,10083,10305,10347,10466,10567,10580,10648,10778,11106,11350,11561,11753,12170,12392,12638,12756,12938,13028,13173,13271
49,1,1.0858,0.00012971,0.58489,0.00018374,0.047546,513.83,1.6835,0.070696,71.591,1161.8,1.2709,0.038291,0.31316,54.209,0.22641,0.080671,0.0001908,1,2,7,22,64,132,298,572,924,1324,1725,2087,2480,2863,3245,3648,4097,4497,4904,5293,5759,6084,6529,6903,7286,7814,8280,8779,9042,9430,9767,10085,10537,10853,11225,11598,12047,12586,12944,13513,13945,14227,14549,14842,15212,15634,16004,16541,16990,17243,16937,16675,16841,17196,17591,18178,18884,19294,19575,19989,20283,20585,20783,21157,21321,21542,21592,21219,20320,18285,16264,14416,13274,12610,11678,10873,9944,9078,8251,7596,7041,6509,5789,5116,4473,3921,3362,2758,2176,1687,1328,983,619,279,98,17,0
50,1,0.5689,4.5466e-05,2.3509,0.00020522,0.17413,1311.1,30.691,0.086987,61.673,1183.4,7.297,1.3181,0.36262,250.64,0.020671,0.010931,0.00030788,1,3,9,27,68,137,239,364,531,757,1022,1324,1667,2025,2426,2803,3183,3582,3931,4289,4698,5113,5489,5807,6186,6582,6916,7311,7692,7996,8270,8623,9000,9339,9725,10129,10585,10954,11409,11758,12188,12579,12893,13243,13618,14045,14401,14758,15132,14820,12059,8983,6622,5344,4606,4418,4141,4298,4250,4230,4403,4467,4528,4522,4542,4566,4509,4530,4648,4711,4804,4791,4775,4787,4837,5174,5193,5108,5097,5237,5407,5642,5679,5815,5727,5898,6117,6009,6183,6361,6569,6578,6927,6979,7085,7330,7303
51,1,1.7346,0.001325,0.30773,0.0003551,0.030029,1941.1,1.3893,0.1239,32.161,1016.9,0.90689,0.01482,138.22,89.27,0.60818,0.025145,0.00017089,1,1,5,14,43,113,227,380,577,813,1092,1450,1848,2275,2747,3295,3867,4466,5038,5640,6287,6903,7555,8196,8814,9457,10160,10843,11531,12221,12897,13656,14362,15048,15738,16425,17103,17844,18499,19091,19731,20305,20941,21586,22227,22887,23504,24115,24703,25202,24046,21801,19391,17257,15335,14176,13466,13006,12799,12793,12806,12903,13270,13400,13678,14062,14462,14766,15076,15553,15938,16563,17057,17502,17931,18572,19183,19900,20168,20822,21145,21533,22164,22729,23513,24011,24666,25366,25987,26567,27195,27703,28243,28807,29252,29772,30340
52,1,0.080772,0.00023821,0.010109,0.00017023,0.011807,844.26,6.2958,0.088186,55.618,1188.1,6.1636,0.16446,3.4867,146.62,0.066265,0.027103,0.0020491,1,45,342,948,1854,3132,4707,6701,8657,10663,12681,14561,16522,18400,20194,21963,23730,25679,27437,29331,31242,33207,35212,36950,38946,41076,43130,45222,47274,49407,51178,52985,54838,56924,58670,60614,62586,63307,61889,59093,55074,50199,44373,39125,34708,30760,27306,23938,20837,17599,13957,10474,7512,5102,3081,1605,674,198,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,1,0.69347,2.8729e-06,1.1816,0.0002347,0.069582,1141.7,60.273,0.075287,40.704,2007.3,1.5897,3.4217,15.679,23.372,42.817,1.8705,0.00017875,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,1,0.33929,0.0021162,8.1094,0.00018397,0.085456,1032.8,28.099,0.069752,44.898,1443.1,8.9419,0.16602,0.27541,45.78,4.8274,0.24659,0.0014842,1,56,951,3301,6902,11921,18634,26854,36599,47126,57421,67797,78220,88762,99537,1.1011e+05,1.2051e+05,1.3112e+05,1.4171e+05,1.4695e+05,1.4411e+05,1.3641e+05,1.25e+05,1.0971e+05,90122,67450,47675,33377,22017,12944,6360,2467,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,0.75972,4.9613e-05,2.769,0.00013862,0.059114,803.39,5.6564,0.13976,140.13,1277.7,8.1293,3.1269,3.8828,106.58,45.469,0.00091184,0.00057229,1,1,1,4,8,10,12,21,32,47,61,80,97,111,121,136,151,154,171,185,202,218,234,248,269,288,289,308,319,338,347,390,428,460,507,543,578,589,620,565,497,411,320,233,132,111,90,77,63,40,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,1,1.9441,0.0010705,6.3902,0.00030784,0.45605,919.69,9.5371,0.080014,204.37,865.39,4.3401,0.40251,22.013,15.251,184.87,0.0026266,0.00023006,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,1,0.94438,0.00080646,0.099628,0.00030725,0.050203,1293.6,5.3666,0.16984,38.541,1786.1,120.18,40.896,6.8755,17.307,1.2508,0.91788,0.00059244,1,10,114,1129,4472,10170,18289,29352,42934,58963,77657,99147,1.2186e+05,1.4484e+05,1.6811e+05,1.9153e+05,2.0954e+05,2.1514e+05,2.116e+05,2.0011e+05,1.812e+05,1.5645e+05,1.2862e+05,97862,65035,38294,20872,9155,2414,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,1,0.59213,9.3086e-06,0.5548,0.00018106,0.21408,1502.9,5.8402,0.058723,151.94,1590.9,26.481,0.29474,272.51,74.554,0.062029,0.024146,0.00072334,1,4,24,93,247,455,748,1121,1569,2151,2788,3510,4341,5208,6063,6961,7893,8741,9627,10533,11386,12213,13009,13858,14706,15485,16318,17216,18116,18958,19958,20959,21885,22769,23737,24748,25685,26705,27740,28714,29603,30467,31326,32310,33238,34227,35261,36186,36968,37464,36769,36101,35689,35355,35363,35412,35801,36247,36987,37691,38538,39391,40267,41119,41834,42851,43678,44154,44999,46001,46748,47372,48106,48506,48101,47161,45654,43611,41800,39841,37602,35127,32459,30238,28213,26434,24984,23771,22417,21049,19610,18365,17179,15946,14620,13392,12407
59,1,1.1697,0.00010198,0.36857,0.0001634,0.052998,1951.6,2.9796,0.084823,200.46,1221.1,6.6995,0.019898,1.1218,610.61,128.93,0.0093562,0.00033514,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,1,0.089941,0.00072305,0.035864,0.00017909,0.11065,841.79,3.1428,0.11393,657.92,1395.9,20.148,2.0009,41.253,36.949,0.01677,0.0021433,0.00022544,1,1,2,2,3,5,9,11,24,36,45,65,77,105,109,125,146,160,178,200,235,253,281,292,324,337,339,365,381,388,389,413,440,442,476,512,549,549,569,603,613,631,634,659,700,699,702,715,742,690,607,512,389,350,307,315,289,304,308,290,262,277,269,284,285,283,293,305,278,311,323,315,263,281,330,327,322,321,323,299,317,296,364,384,383,359,342,399,396,370,375,383,403,409,387,388,353
61,1,1.3709,0.00020778,2.2036,0.000143,0.42353,795.78,11.418,0.067593,866.83,929.89,9.2473,2.2071,0.068904,103.97,6.9524,0.012801,0.00023235,1,1,2,2,3,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,1,0.22526,0.00020546,0.19634,0.00022695,0.64527,2919.2,14.859,0.10922,64.588,1134.2,10.845,0.010729,3.2039,55.626,25.259,0.00016112,0.00033206,1,1,3,6,13,28,40,59,91,132,182,239,298,360,442,527,621,733,856,978,1116,1262,1422,1587,1746,1925,2138,2320,2494,2686,2868,3050,3246,3417,3611,3806,4006,4213,4414,4430,4342,4216,4098,3956,3815,3641,3465,3289,3099,2828,2370,1868,1414,1027,714,483,327,188,114,83,52,36,24,12,6,4,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,1,0.16388,0.042771,0.1075,0.00021733,1.1113,654.79,6.5861,0.088819,35.36,1872.6,1.0045,0.0052266,0.44205,970.13,0.028297,0.056044,0.00023557,1,4,15,48,150,343,646,1037,1494,1975,2454,2920,3398,3939,4528,5046,5610,6148,6677,7266,7793,8416,8920,9433,9923,10482,10974,11585,12229,12759,13349,13978,14490,15041,15597,16186,16629,17195,17764,18255,18809,19344,20001,20576,21155,21885,22665,23554,24429,24376,23536,22831,22393,22061,22165,22431,22795,23404,24243,24972,25383,25562,25779,25692,24745,22893,20919,19047,17572,16076,14757,13238,12056,10926,10214,9476,8716,8045,7215,6354,5530,4883,4054,3346,2714,2208,1708,1204,731,387,142,23,0,0,0,0,0
64,1,1.5187,0.00013579,0.71538,0.00031712,0.040031,728.1,0.66926,0.081828,21.238,742.79,7.1627,0.21524,8.3588,43.618,7.5939,0.031493,0.00013329,1,1,2,5,12,29,62,134,223,344,505,709,916,1117,1353,1573,1776,1983,2203,2387,2595,2791,2985,3220,3475,3712,3934,4150,4309,4474,4574,4791,5025,5330,5641,5953,6235,6439,6549,6726,6872,7147,7402,7715,8033,8384,8618,8939,9307,9584,9531,9395,9227,9235,9348,9476,9746,10086,10427,10686,10897,11258,11400,11472,11546,11781,11873,12173,12443,12689,12958,13306,13505,13797,13951,14098,14141,14291,14441,14715,14954,15204,15499,15802,16065,16275,16559,16986,17125,17426,17641,17851,17994,18347,18442,18639,18797
65,1,0.46883,9.5417e-05,4.4745,0.00020576,0.042729,1325.1,29.127,0.080605,189.11,917.45,11.864,14.779,440.11,62.64,0.051219,0.023681,0.00031802,1,5,11,22,53,113,217,349,536,755,1023,1370,1723,2082,2451,2876,3276,3645,4083,4472,4850,5238,5619,6011,6347,6797,7241,7612,7984,8398,8773,9223,9601,9978,10294,10620,10950,11391,11687,12012,12314,12611,12882,13175,13466,13872,14171,14560,14981,14676,12882,11271,10257,9735,9454,9291,9208,9191,9257,9413,9763,9984,10249,10405,10599,10941,11180,11416,11643,11855,12055,12257,12455,12696,12970,13291,13511,13823,13985,14324,14569,14846,15214,15429,15845,16140,16458,16828,17200,17610,17866,18144,18575,18976,19199,19656,20070
66,1,0.45345,1.0631e-05,0.50573,0.00027948,0.04327,1053.3,3.8892,0.11558,68.049,1039.9,25.051,1.8086,26.728,70.879,3.804,0.0099825,8.6213e-05,1,1,2,3,3,6,11,16,24,39,53,86,113,143,178,234,293,360,420,487,554,641,700,754,799,843,894,954,1008,1052,1121,1180,1239,1282,1348,1414,1505,1535,1636,1673,1672,1604,1553,1484,1450,1345,1304,1319,1350,1345,1192,1025,895,806,709,682,667,625,615,609,603,608,612,618,648,670,668,677,669,664,692,705,723,757,800,793,795,824,836,857,913,915,935,966,993,1011,1042,1044,1038,1081,1098,1120,1058,1093,1080,1094,1048
67,1,1.4157,6.6114e-05,0.056953,0.00024453,0.81866,688.25,7.8958,0.11982,273.85,1645.8,6.7881,0.063186,2.5211,165.37,3.1402,0.0024083,0.00055589,1,1,5,13,29,56,102,136,189,249,287,328,390,432,486,549,592,650,679,725,789,842,938,1031,1114,1183,1267,1295,1309,1346,1408,1461,1562,1636,1740,1825,1878,1874,1919,1885,1688,1523,1375,1190,1154,1152,1134,1121,1112,1102,1009,823,588,431,290,188,140,100,71,59,43,31,15,10,9,5,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1,1.2586,0.00035321,0.32683,0.00013103,0.35112,581.74,11.027,0.11219,302.22,1149.5,21.381,0.21014,0.25519,310.77,31.116,0.011506,0.0004245,1,2,2,3,2,1,3,5,14,17,19,19,16,19,24,28,35,36,37,33,33,43,41,51,54,49,50,51,46,41,49,47,50,57,60,64,67,63,68,60,44,28,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,1,0.12746,7.6936e-05,0.0049506,0.00023771,0.1064,973.07,2.8471,0.11176,81.253,658.59,4.7763,0.10346,0.34225,27.113,0.7977,0.13696,0.00019321,1,2,5,16,46,111,271,646,1243,2014,2891,3945,5085,6219,7240,8332,9366,10510,11720,13046,14359,15643,16881,17950,19078,20035,20903,21875,22874,24000,25055,26291,27390,28714,30044,31425,32711,34073,35383,36545,37264,38012,38646,39480,40246,40919,41970,43326,44371,44804,45014,45120,45752,46393,47384,48451,49098,48773,47357,45237,42365,38562,34524,30761,27499,24607,22057,19784,17986,16236,14513,12780,11202,9795,8443,7176,5962,4770,3597,2548,1660,1031,523,214,38,0,0,0,0,0,0,0,0,0,0,0,0
70,1,0.52301,0.0001671,0.89878,0.00036592,0.099149,618.43,23.573,0.11019,118.53,1028.6,5.3546,0.013108,0.23262,120.56,0.13333,0.098714,0.00052564,1,4,22,114,389,917,1687,2629,3607,4538,5433,6450,7379,8371,9346,10258,11261,12268,13272,14379,15445,16569,17730,18753,19876,20988,21984,23134,24306,25399,26542,27879,28805,29807,30829,31751,32790,33708,34784,35533,35625,35881,36297,37038,38253,39138,38952,37076,34103,30255,26057,22913,20571,18368,16447,14739,12982,11264,9774,8532,7280,6088,4994,3857,2737,1741,904,370,93,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,1,1.3651,0.00027651,2.6927,0.00024539,0.090097,1075.4,7.1167,0.16768,15.059,1890.4,12.847,0.09212,4.5992,252.23,23.63,0.014618,0.00032529,1,2,8,42,111,226,390,602,891,1219,1612,1997,2391,2794,3219,3643,4074,4511,4943,5406,5920,6469,6900,7340,7797,8240,8610,8912,9207,9633,10029,10451,10811,11263,11760,12234,12567,13082,13481,13203,12309,11458,10525,9612,8665,7566,6842,6956,6999,7013,6501,5532,4669,4010,3524,3141,2879,2734,2662,2538,2439,2367,2234,2249,2173,2158,2119,2066,2090,2142,2167,2198,2237,2336,2331,2261,2274,2336,2385,2405,2452,2484,2480,2498,2493,2624,2629,2624,2612,2717,2768,2810,2844,2878,2958,3077,3211
72,1,0.35257,0.0011894,0.41202,0.00019013,0.17368,773.1,5.0793,0.077261,133.71,2081.7,3.5683,0.13487,0.28345,173.33,3.6532,0.10969,0.00030292,1,3,7,21,48,127,315,617,1083,1639,2252,2928,3591,4293,4989,5710,6468,7270,8016,8753,9471,10238,10933,11656,12386,13142,14012,14819,15675,16380,17175,18077,18756,19725,20820,21780,22674,23609,24481,24453,23054,21682,20303,18748,17597,17968,18358,18591,18856,17983,15001,11911,9541,8103,7404,7144,6917,6908,6969,7185,7473,7773,8061,8490,8837,9105,9405,9560,9794,9936,10027,10119,10346,10545,10618,10590,10601,10261,9791,9109,8622,8083,7594,7133,6537,5942,5427,5016,4553,4066,3744,3342,3001,2758,2472,2221,1949
73,1,1.1426,8.678e-05,0.017279,0.00015857,0.033424,1034.3,356.95,0.126,31.331,1464,3.9113,2.4134,2.1587,299.02,0.51675,0.006449,0.00077056,1,16,89,226,492,889,1397,2009,2713,3438,4224,4965,5709,6407,7111,7919,8728,9572,10326,11116,11834,12641,13310,14095,14766,15585,16418,17306,18248,19083,19880,20723,21497,22213,23070,23807,24596,25414,26168,25185,22870,20374,17917,15362,12639,9895,9063,9404,9621,9319,7071,4991,3727,3075,2698,2486,2252,2105,2006,2017,2066,2002,1936,1853,1847,1769,1687,1569,1465,1436,1451,1538,1575,1537,1479,1470,1508,1513,1536,1524,1487,1541,1554,1395,1355,1266,1132,1146,1237,1254,1252,1322,1307,1249,1265,1335,1321
74,1,1.1949,1.0434e-05,0.48287,0.00015112,0.4644,715.26,10.851,0.086034,106.54,1725.3,8.4246,61.749,13.745,315.77,1.6866,0.013979,0.00079081,1,5,31,107,265,489,786,1112,1436,1817,2174,2558,2923,3309,3713,4098,4473,4850,5289,5675,6011,6310,6593,6792,6956,7269,7632,8007,8415,8814,9267,9563,9794,10110,10465,10780,11209,11645,12101,12089,11723,11412,11064,10666,10794,11124,11429,11606,11822,11658,10798,10289,10234,10237,10427,10643,10969,11101,11349,11436,11607,11667,11825,11912,12038,12201,12376,12672,12848,13197,13360,13551,13717,13833,14038,14382,14653,15049,15353,15632,15998,16251,16512,16679,16690,16658,16622,16707,16987,17236,17305,17017,16354,15251,14307,13463,12595
75,1,0.84482,0.00091946,2.9519,0.00019259,0.17081,611.2,22.936,0.12466,138.76,735.25,42.378,1.1148,8.0196,104.8,0.63208,0.00076506,0.0003239,1,2,5,15,29,56,81,115,153,190,236,266,314,354,411,474,520,562,584,580,617,651,696,757,806,847,920,972,1035,1082,1121,1153,1184,1236,1247,1326,1369,1417,1470,1464,1385,1285,1200,1150,1207,1250,1281,1334,1373,1430,1353,1158,975,828,741,662,597,541,513,535,548,551,519,531,499,510,522,532,517,493,529,514,538,545,519,508,566,618,574,531,596,543,522,539,528,579,600,644,637,635,614,651,633,669,700,704,718
76,1,0.18842,0.0097065,1.841,0.00020229,0.034389,1207.7,34.905,0.15531,687.91,966.55,46.052,0.14258,63.063,709.45,0.19035,0.0035391,0.0016279,1,2,12,29,65,107,163,229,324,445,567,707,850,1006,1154,1326,1463,1610,1777,1958,2079,2238,2363,2560,2745,2911,3092,3249,3458,3645,3844,4003,4169,4359,4497,4694,4789,4982,5192,5303,5290,5278,5296,5281,5275,5290,5230,5232,5317,5366,4977,4006,2975,2313,2046,2010,1998,1985,2016,1956,1923,1909,1907,1877,1840,1771,1652,1735,1770,1860,1887,1763,1824,1982,2085,2131,2138,2215,2079,2065,2196,2102,2142,2296,2280,2218,2160,2214,2332,2219,2162,2088,2226,2371,2440,2445,2449
77,1,1.134,0.013183,0.0020569,0.00023296,0.41707,702.32,31.945,0.20327,56.09,649.94,9.6082,0.39735,3.5103,42.201,0.28801,0.0016658,0.00069069,1,3,22,75,157,275,428,617,825,1028,1246,1509,1730,1945,2190,2451,2593,2811,3056,3266,3499,3799,4031,4229,4461,4629,4866,5076,5258,5430,5653,5859,6075,6375,6670,6971,7232,7434,7662,7760,7794,7828,7919,7934,8193,8460,8711,8964,9090,9146,9136,9152,9122,9225,9277,9412,9373,9685,9809,9842,10080,10169,10177,10408,10432,10551,10803,10846,11095,11323,11595,11899,11976,12078,12339,12562,12626,12744,12748,12904,13066,13372,13707,14025,14336,14603,14826,14834,14908,15147,15297,15439,15689,16018,16247,16598,16776
